EXPEDIENTE;TIPO;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD
124203;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1523,11;750,37;16270,18;32,44
708608;ANÓNIMA;TARIFA;MICROEMPRESA;SOCIETARIO;4;1521,74;1492,53;12160;295,25
717866;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1521,5;-1136,21;0;-1936,21
309742;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1521,24;800;12186,78;0
75159;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1520,05;835,49;8000;35,49
43051;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1520;800;0;0
108645;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1518,95;9,57;0;0
125702;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1515,6;1515,6;0;0
172560;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1513,73;800;0;0
132706;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1513;1356,14;743;556,14
43913;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1512,97;1512,97;0;0
714469;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1511,13;1511,13;804,57;743,92
130204;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;1510;1510;639936,24;-3271,93
145286;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;0;1508,98;296,06;0;-1240
58396;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1504,2;572,4;0;0
711187;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1502,58;1354,38;1128,21;554,38
301803;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1502,51;202,51;0;0
64909;ANÓNIMA;VELASCO IBARRA;MICROEMPRESA;SOCIETARIO;5;1501,04;1501,04;0;0
99361;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1500;1500;0;0
177035;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1500;800;500;0
179418;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1500;800;500;0
181901;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1500;1500;0;0
720830;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1500;1500;0;0
101023;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1495,9;1455,6;9125,78;1157,42
703774;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1492,63;370,67;110;0
705482;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;1491,48;1458,06;9940;442,71
720192;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;10;1490,05;1262,21;740;462,21
104574;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1489;1489;0;0
311935;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1488,38;561,4;0;-238,6
705787;RESPONSABILIDAD LIMITADA;DAULE;MICROEMPRESA;SOCIETARIO;1;1488,32;-1362,48;0;-189,04
171393;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1486,89;1330,24;159,09;-228,81
707602;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1486,38;1352,76;165;-52,22
180697;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1486,12;1404,41;17765,12;604,41
65196;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1484,52;800;0;0
303165;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;10;1484,39;1484,39;25460;406,25
148188;ANÓNIMA;GENERAL ANTONIO ELIZALDE;MICROEMPRESA;SOCIETARIO;4;1481,97;1215,69;6950;450,21
701202;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1481,71;1481,71;0;0
307514;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;40;1481,35;1481,35;2010,36;1081,35
307760;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1480,78;1480,78;0;0
706411;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1478,71;978,71;0;0
141966;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1478,13;1478,13;19994;-880,07
701097;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1473,47;1473,47;0;0
306301;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1467,51;1114,1;0;-166,78
127382;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1460,35;1291,98;23635;491,98
129735;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1459,22;1459,22;0;0
97687;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1458,85;771,96;20376,77;664,96
147665;RESPONSABILIDAD LIMITADA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;6;1458,79;400;0;0
717832;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1458,65;800;262025,99;0
713191;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1458,09;800;0;0
304800;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1456,32;1456,32;18920;609,07
720998;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1453;1000;0;0
176732;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1452,54;1452,54;671,2;232,38
175209;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1452,36;-7357,47;0;-8827
100434;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1447,72;1447,72;0;0
716756;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1446;1260,2;1114;460,2
144260;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1445,79;1445,79;0;-180,72
303846;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1444,16;1444,16;0;0
713760;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1442,3;1442,3;538,05;-557,7
311556;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1440,78;1299,81;17389,29;499,81
135435;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1440;800;0;0
121634;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;1438,97;1259,58;9665;283,91
122173;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1438,49;1021,92;0;-89,04
148559;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1437,21;1437,21;0;0
166433;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1434,58;1434,58;0;0
715728;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1434;800;0;0
147413;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1430,31;1430,31;0;0
702715;ANÓNIMA;DAULE;MICROEMPRESA;SOCIETARIO;4;1427,66;800;0;0
309463;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;1424,75;-7205,25;26825,66;-1925,43
69101;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1424,48;1347,37;0;0
704614;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;4;1422,21;810,58;0;10,58
171767;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1421,62;861,41;2844,44;55,83
176144;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1419,2;-2507,17;0;-1759,88
130666;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1419,11;1419,11;0;0
718328;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1418,87;1293,19;10380,3;293,19
718125;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1417,21;1417,21;25643,32;617,21
172356;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1416,98;1416,98;0;0
708389;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;3;1416,53;-10175,37;2689,33;-6159,79
173891;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1416;1416;0;0
118505;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1413,32;1413,32;7083;929,76
122049;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1412,98;1412,98;0;487,93
128467;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1411,7;1411,7;300;-3875,35
719999;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;4;1408,88;700;0;-300
104467;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1406,05;800;0;0
719737;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1405,38;1205,38;19992,81;405,38
179624;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1404,88;-311,77;0;-127,33
149807;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1404,76;908,08;6900;56,99
307057;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1404,5;1388,19;155,5;57,81
702928;ANÓNIMA;NARANJAL;MICROEMPRESA;SOCIETARIO;6;1402,73;800;42499,74;0
115794;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1402;1402;0;0
306190;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1401,71;1311,45;5945;511,45
67883;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1400;1400;0;0
101903;ANÓNIMA;BALZAR;MICROEMPRESA;SOCIETARIO;4;1400;1000;0;0
146504;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1400;1400;0;0
179259;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1396,3;500;0;0
700918;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1394,3;1394,3;11560;120
131436;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1394,23;1394,23;0;0
710607;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1392,47;815,9;1674,93;15,9
310473;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;1389,42;1389,42;8342,86;589,42
83663;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1386,02;792,82;0;0
300209;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;1385,45;1225,35;0;179,39
701457;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1382,7;1382,7;9088,07;582,7
107052;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1381,99;1381,99;0;-480,62
713201;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1380,78;1380,78;0;0
128690;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1374,68;1374,68;0;0
720857;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1374,11;1000;0;0
302555;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1372,87;1372,87;1942,65;-89,7
162673;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1372,15;1368,57;1264,32;14,32
311364;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1370,16;1274,53;27265,36;427,08
307491;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1369,72;1369,72;0;-630,28
700005;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1363;1363;270;0
307844;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1358,23;445,17;64102,4;45,17
307721;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1357,26;800;0;0
99126;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1357,08;930,17;1833,75;0
713365;RESPONSABILIDAD LIMITADA;TARIFA;MICROEMPRESA;SOCIETARIO;2;1348,45;261,45;0;-21
708000;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1346,75;1346,75;0;-6,38
715430;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1346,37;825,45;20233,08;25,45
300705;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1344,86;-9132,54;0;0
301924;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;1341,1;1341,1;0;0
137874;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1340,85;1324,9;44;28,05
60862;ANÓNIMA;NARANJAL;MICROEMPRESA;SOCIETARIO;4;1340;800;0;0
307855;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1339,8;1238,49;860;438,49
141209;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1338,97;795,81;0;0
139534;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1337,2;1337,2;0;0
183444;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;1336,54;921,42;5781,16;-91,23
63696;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1335,82;1335,82;60;0
175300;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1335,6;1335,6;13627,61;90,5
710977;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1334,53;1274,8;5430;211,77
111272;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1331,45;-11467,86;53145,51;-14244,58
148098;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1329,91;1293,97;1728;-189,03
146738;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;1329,08;919,49;9790;0
309521;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1325;1209,5;525;409,5
718300;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1324,97;807,85;0;7,34
305163;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1323,83;1200,96;2173,09;1,46
116134;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1322,71;1322,71;0;-1485
173849;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1322,35;1322,35;31259,24;522,35
108736;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1320,34;82,32;200;-1077,22
97717;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;1320;1320;0;0
180399;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;2;1318,86;1318,86;0;0
311150;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1317,73;1148,72;643,16;348,72
129523;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1311,23;1311,23;660;0
710144;ANÓNIMA;PEDRO CARBO;MICROEMPRESA;SOCIETARIO;3;1311;1257,98;0;187,98
123635;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1310,54;1310,54;40;0
125488;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1310,06;1310,06;5001,01;310,06
1340;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;1309,44;1234,54;0;0
715536;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1308,49;800;0;0
109555;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;1307,95;800;0;0
175146;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;0;1307,74;971,9;0;0
301384;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1305,2;-15973,02;0;-1392,49
71435;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1304,24;-1687,57;0;-1,09
709372;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;11;1303,76;-21398,48;6138,89;-21477,84
715959;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1303,34;1303,34;16079,5;503,34
122543;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1302,23;0;0;0
64792;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1300;800;0;0
136021;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1300;1300;0;0
66408;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1298;1265;0;117
79586;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1297,46;1297,46;0;0
310521;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1297,09;1255,22;5000;455,22
700581;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1294,11;1294,11;0;0
304775;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;1288,76;1288,76;775,55;488,76
710775;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;6;1286,2;800;0;0
147704;ANÓNIMA;SANTA LUCIA;MICROEMPRESA;SOCIETARIO;4;1285,46;630,79;0;0
720229;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1284,79;813,96;678,73;13,96
180654;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1283,09;-1838,32;4600,84;235,03
710221;ANÓNIMA;PEDRO CARBO;MICROEMPRESA;SOCIETARIO;5;1282,2;1282,2;0;482,2
719692;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1281,54;493,59;2008,65;-1506,41
19255;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1280,36;1232,36;7800;432,36
126425;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1272,87;1115,35;0;0
112496;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1272,58;1272,58;0;0
311269;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1268,24;1195,27;2535;195,27
105940;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1268;1268;0;0
76946;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;1267,89;1253,55;5322,54;50,83
301409;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1266,65;1266,65;32653,06;466,65
715776;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1264,37;1107,88;10679,68;307,88
168955;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1263,36;1260,7;25360,54;9,42
182848;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;14;1258;1258;10;0
22721;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1256,41;1256,41;0;0
43947;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1252,34;1252,34;0;0
146462;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;3;1250;1206,76;0;0
148844;ANÓNIMA;PEDRO CARBO;MICROEMPRESA;SOCIETARIO;5;1250;1250;0;0
721428;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1250;1250;0;0
137566;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1247,62;1247,62;0;0
172830;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1244,85;1002,05;0;0
182935;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1244,6;1200;0;0
305473;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1244,58;870,54;250;8,04
701543;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;1243,42;921,77;0;-10,34
718743;ANÓNIMA;NARANJAL;MICROEMPRESA;SOCIETARIO;7;1240;1231,2;0;31,2
300712;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;1239,17;1077,2;23555;226,18
149405;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1239,14;1239,14;0;0
703897;ANÓNIMA;DAULE;MICROEMPRESA;SOCIETARIO;8;1230,72;1230,72;0;-41,96
302003;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;1229,67;1203,78;300;91,78
301543;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1228,72;777,22;930;-1,32
74801;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1228,46;1217,12;0;0
121918;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1225,26;1225,26;0;0
145438;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;1224,21;1190,21;0;0
700663;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1215,59;1215,59;0;0
139349;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1212,07;1186,12;10248,35;0
700773;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1211;1211;10211;411
312335;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1207,56;800;0;0
146941;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1207,41;809,4;0;0
702138;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1207,36;679,05;0;0
97981;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1205;1203,9;20;0
719269;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1204,21;1204,21;814,42;363,79
148281;ANÓNIMA;GENERAL VILLAMIL;MICROEMPRESA;SOCIETARIO;4;1203,34;1203,34;0;0
19659;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1200;1200;0;0
42897;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;1200;1200;0;0
66392;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1200;1200;0;0
80278;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1200;1200;0;0
100784;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1200;1200;0;0
109507;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;11;1200;1200;0;0
123017;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;4;1200;1200;0;0
133671;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;1200;800;157368,43;0
305355;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1200;800;0;0
312395;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1200;1200;0;0
709142;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1200;1200;0;0
308158;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1196,87;-166,78;16631,66;-966,78
311603;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1195,32;800;0;0
701802;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1193,94;1193,94;0;0
136166;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1192,78;1106,37;400;312,43
169886;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1190,84;1118,73;9800;318,73
179357;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;1189,98;1189,98;0;0
168367;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1189,96;-6162,63;0;-8272,01
304314;ANÓNIMA;CHONGON;MICROEMPRESA;SOCIETARIO;4;1187,81;-2032,8;7723,71;-3239,75
708892;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1187,59;1117,7;0;317,7
717054;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1186,87;-545,13;0;-1545,13
144673;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1186,08;680;0;0
123465;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1180,49;1167,67;7485;367,67
709812;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;4;1173,68;1150,86;1370,58;27,52
60922;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1173,51;1158,16;2828,13;49,64
84313;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1172,69;1030,51;0;0
147891;ANÓNIMA;GENERAL ANTONIO ELIZALDE;MICROEMPRESA;SOCIETARIO;4;1171,22;1043,98;7240;120,26
119983;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1171,08;800;0;0
176963;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1170,7;1130,98;2450,98;330,98
144910;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1169,97;1154,28;25;84,31
703397;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;1169,59;800;0;-5174,32
107406;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;1167;1100;0;0
705734;RESPONSABILIDAD LIMITADA;DAULE;MICROEMPRESA;SOCIETARIO;1;1165,76;-1634,24;0;-48,99
77988;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;1165,57;1165,57;0;0
